P1_TT_d,P1_TT_n,P2_TT_d,P2_TT_n
0.63941379,0.0,0.15066187,0.025787594
0.68554504,0.0,0.06634757,0.11042645
0.50885263,0.0,0.15878917,0.032280025
0.20187868,0.0,0.047010637,0.015
0.074168727,0.0,0.089375612,0.019209373
0.056648036,0.0,0.15164432,0.014525839
0.22234433,0.0,0.28389082,0.0051961524
0.47685847,0.0,0.1354917,0.015427249
0.31319962,0.0,0.30374496,0.051633323
0.11309288,0.0,0.16920106,0.12445481
0.085480992,0.0,0.080678374,0.059152346
0.18488104,0.0,0.049819675,0.027748874
0.060440053,0.0,0.1535806,0.032649655
0.12363252,0.0,0.044508426,0.048641546
0.081418671,0.0,0.067074585,0.040853396
0.15595192,0.0,0.084492603,0.070710678
0.05235456,0.0,0.031670175,0.075716577
0.093914855,0.0,0.083102347,0.19020515
0.085854528,0.0,0.11553787,0.13978913
0.061983869,0.0,0.03132092,0.14346428
0.069375788,0.0,0.042023803,0.3384952
0.026627054,0.0,0.080162335,0.10464225
0.06860758,0.0,0.11853691,0.091787799
0.034146742,0.0,0.098498731,0.095089432
0.014525839,0.0,0.16898521,0.075332596
0.003,0.0,0.10390861,0.33794378
0.0085440037,0.0,0.21515111,0.31660859
0.010440307,0.0,0.53216633,0.078319857
0.0067082039,0.0,0.55858124,0.13989639
0.012727922,0.0,0.13288341,0.099724621
0.016911535,0.0,0.25635522,0.16014056
0.0058309519,0.0,0.34682128,0.026683328
0.0,0.0,0.58647677,0.078860637
0.0067082039,0.0,0.40717809,0.15275143
0.008,0.0,0.095278539,0.057384667
0.0085440037,0.0,0.30502787,0.033526109
0.0051961524,0.0,0.28616429,0.0084852814
0.0051961524,0.0,0.20509754,0.025980762
0.003,0.0,0.21485111,0.0051961524
0.0042426407,0.0,0.26240046,0.024083189
0.006,0.0,0.037696154,0.014628739
0.009,0.0,0.33131707,0.0073484692
0.009,0.0,0.040298883,0.015588457
0.0067082039,0.0,0.10001,0.003
0.003,0.0,0.31601582,0.021424285
0.014317821,0.0,0.45538335,0.019
0.005,0.0,0.99306143,0.047042534
0.006,0.0,0.72846277,0.07485319
0.009,0.0,0.086197448,0.050685304
0.009486833,0.0,0.27237291,0.028372522
0.0042426407,0.0,0.3258604,0.025455844
0.005,0.0,0.029580399,0.19350969
0.008,0.0,0.041785165,0.19505384
0.0085440037,0.0,0.11162885,0.018973666
0.003,0.0,0.062521996,0.018493242
0.005,0.0,0.19314502,0.0042426407
0.003,0.0,0.1892855,0.017748239
0.0076811457,0.0,0.11177209,0.018493242
0.0078102497,0.0,0.1166319,0.028160256
0.01933908,0.0,0.3250523,0.033823069
0.016278821,0.0,0.22716074,0.048928519
0.009486833,0.0,0.3259233,0.046270941
0.012727922,0.0,0.55589028,0.062697687
0.006,0.0,0.58763339,0.038587563
0.0073484692,0.0,0.60844967,0.11363978
0.003,0.0,0.25881847,0.078147297
0.003,0.0,0.65965142,0.038548671
0.009486833,0.0,0.83542444,0.060704201
0.0085440037,0.0,0.33439049,0.024186773
0.0085440037,0.0,0.63061954,0.059615434
0.0042426407,0.0,0.038,0.12624579
0.0051961524,0.0,0.11434159,0.083815273
0.01,0.0,0.43270775,0.070491134
0.01,0.0,0.32751489,0.24176021
0.003,0.0,1.359551,0.1045562
0.0051961524,0.0,0.77319726,0.22902838
0.0073484692,0.0,0.3029901,0.032526912
0.0073484692,0.0,0.76974931,0.2346785
0.003,0.0,0.30475728,0.15357409
0.0099498744,0.0,0.11920151,0.13352902
0.003,0.0,0.15470294,0.1212518
0.0042426407,0.0,0.29076107,0.10141992
0.003,0.0,0.25503529,0.17402299
0.0036055513,0.0,0.36096814,0.13765173
0.0087749644,0.0,0.33187498,0.089693924
0.009486833,0.0,0.13881282,0.041303753
0.01029563,0.0,0.12484791,0.054046276
0.0042426407,0.0,0.17512852,0.028160256
0.0,0.0,0.10137554,0.017262677
0.0085440037,0.0,0.13179909,0.055145263
0.010440307,0.0,0.31055112,0.074498322
0.0067082039,0.0,0.14522741,0.10935264
0.013747727,0.0,0.87436205,0.14881196
0.015297059,0.0,0.31599525,0.050408333
0.009486833,0.0,0.17894413,0.13225354
0.0042426407,0.0,0.54787772,0.034698703
0.0058309519,0.0,0.048383882,0.10802315
0.008,0.0,0.13178012,0.044407207
0.0042426407,0.0,0.25729944,0.046357308
0.003,0.0,0.21396729,0.054460995
0.017521415,0.0,0.085662127,0.066030296
0.0067082039,0.0,0.12007081,0.19745886
0.011789826,0.0,0.068154237,0.13147243
0.0051961524,0.0,0.19009471,0.53443989
0.0042426407,0.0,0.28120811,0.51596221
0.0073484692,0.0,0.21214382,0.42429471
0.003,0.0,0.1211528,0.28241282
0.007,0.0,0.27332581,0.059287435
0.0083666003,0.0,0.051078371,0.15286923
0.003,0.0,0.11164676,0.19489741
0.0067082039,0.0,0.26027101,0.027184554
0.0067082039,0.0,0.088028405,0.050783856
0.003,0.0,0.095592887,0.056089215
0.0036055513,0.0,0.07877817,0.090138782
0.003,0.0,0.078721026,0.060282667
0.0042426407,0.0,0.024186773,0.022045408
0.0036055513,0.0,0.050418251,0.013076697
0.0051961524,0.0,0.26139816,0.0051961524
0.0085440037,0.0,0.19247337,0.015297059
0.0051961524,0.0,0.13975335,0.010816654
0.007,0.0,0.17358283,0.017233688
0.0083666003,0.0,0.12194261,0.16703892
0.0065574385,0.0,0.29574651,0.28238095
0.0087177979,0.0,0.1903129,0.27349223
0.0099498744,0.0,0.15885843,0.31456955
0.0,0.0,0.097903013,0.20328059
0.0,0.0,0.093429118,0.16315943
0.0,0.0,0.28661647,0.051107729
0.0,0.0,0.55009636,0.087412814
0.0,0.0,0.43319972,0.011401754
0.0,0.0,0.31942918,0.025670995
0.0,0.0,0.32257092,0.017691806
0.0,0.0,0.23468703,0.039849718
0.0,0.0,1.2468155,0.088504237
0.0,0.0,0.32366186,0.083336667
0.0,0.0,0.31698738,0.017521415
0.0,0.0,0.11268097,0.003
0.0,0.0,0.38108529,0.066105976
0.0,0.0,0.18477554,0.0275318
0.0,0.0,0.3436699,0.021794495
0.0,0.0,0.1129646,0.044988888
0.0,0.0,0.2213888,0.054598535
0.0,0.0,0.15465445,0.011224972
0.0,0.0,0.057087652,0.059816386
0.0,0.0,0.50643163,0.054433446
0.0,0.0,0.28066172,0.051107729
0.0,0.0,0.1890767,0.094593869
0.0,0.0,0.21074629,0.090763429
0.0,0.0,0.06574192,0.017349352
0.0,0.0,0.1148782,0.027676705
0.0,0.0,0.029342802,0.01
0.0,0.0,0.074873226,0.015588457
0.0,0.0,0.023790755,0.049193496
0.0,0.0,0.046497312,0.080907354
0.0,0.0,0.071735626,0.037775654
0.0,0.0,0.14496206,0.077103826
0.0,0.0,0.1024939,0.020518285
0.0,0.0,0.24867248,0.079680612
0.0,0.0,0.33498806,0.022869193
0.0,0.0,0.23143466,0.03312099
0.0,0.0,0.22127359,0.022494444
0.0,0.0,0.11574541,0.078364533
0.0,0.0,0.12225383,0.068709534
0.0,0.0,0.084011904,0.027658633
0.0,0.0,0.24187187,0.010816654
0.0,0.0,0.33658728,0.15632018
0.0,0.0,0.23883258,0.048713448
0.0,0.0,0.49798193,0.19991248
0.0,0.0,0.52968104,0.13881282
0.0,0.0,0.16797619,0.029529646
0.0,0.0,0.065276336,0.094535708
0.0,0.0,0.88331987,0.10841587
0.0,0.0,0.15481925,0.086752522
0.0,0.0,0.69125466,0.027676705
0.0,0.0,0.23938672,0.054184869
0.0,0.0,0.23405341,0.14302797
0.0,0.0,0.10412492,0.054092513
0.0,0.0,0.069411815,0.051009803
0.0,0.0,0.35221868,0.032341923
0.0,0.0,0.14166157,0.032756679
0.0,0.0,0.21479525,0.056017854
0.0,0.0,0.037815341,0.09790812
0.0,0.0,0.18291528,0.10155294
0.0,0.0,0.32833824,0.10124228
0.0,0.0,0.114,0.061587336
0.0,0.0,0.13933054,0.044519659
0.0,0.0,0.50796949,0.11349449
0.0,0.0,0.080616376,0.050714889
0.0,0.0,0.17920379,0.026
0.0,0.0,0.26076426,0.025099801
0.0,0.0,0.11683321,0.02745906
0.0,0.0,0.17562745,0.047864392
0.0,0.0,0.19675874,0.016431677
0.0,0.0,0.40800245,0.041725292
0.0,0.0,0.54320254,0.024919872
0.0,0.0,0.31626097,0.12325989
0.0,0.0,0.51482133,0.18245273
0.0,0.0,0.13921925,0.027946377
0.0,0.0,0.50150673,0.097051533
0.0,0.0,0.21767177,0.15398052
0.0,0.0,0.68001397,0.058137767
0.0,0.0,0.60363151,0.08182909
0.0,0.0,0.14496206,0.069663477
0.0,0.0,0.17324549,0.098888826
0.0,0.0,0.17188659,0.22592919
0.0,0.0,0.034785054,0.13514807
0.0,0.0,0.14466859,0.10269859
0.0,0.0,0.2178371,0.065734314
0.0,0.0,0.45413324,0.087509999
0.0,0.0,0.32238176,0.1004241
0.0,0.0,0.16611141,0.12369721
0.0,0.0,0.2199409,0.13998214
0.0,0.0,0.25670995,0.042497059
0.0,0.0,0.2073403,0.063686733
0.0,0.0,0.18949934,0.063788714
0.0,0.0,0.3008837,0.065061509
0.0,0.0,0.19534841,0.054240206
0.0,0.0,0.30738412,0.071175839
0.0,0.0,0.32318106,0.14072313
0.0,0.0,0.89570419,0.30238717
0.0,0.0,0.41585815,0.1451792
0.0,0.0,0.34078439,0.09064767
0.0,0.0,0.10065287,0.050941143
0.0,0.0,0.10796759,0.076472217
0.0,0.0,0.12487994,0.04327817
0.0,0.0,0.71225978,0.076400262
0.0,0.0,0.57984308,0.099649385
0.0,0.0,0.46677296,0.049335586
0.0,0.0,0.36416205,0.076544105
0.0,0.0,0.082516665,0.053674948
0.0,0.0,0.13145722,0.029563491
0.0,0.0,0.22874658,0.07109149
0.0,0.0,0.1247277,0.036138622
0.0,0.0,0.10498095,0.016552945
0.0,0.0,0.089089842,0.025179357
0.0,0.0,0.044966654,0.025179357
0.0,0.0,0.091394748,0.038535698
0.0,0.0,0.034655447,0.034727511
0.0,0.0,0.080380346,0.025019992
0.0,0.0,0.044452222,0.079259069
0.0,0.0,0.029086079,0.13020753
0.0,0.0,0.056400355,0.10651291
0.0,0.0,0.054644304,0.097954071
0.0,0.0,0.051739733,0.036742346
0.0,0.0,0.042825226,0.03522783
0.0,0.0,0.048938737,0.043324358
0.0,0.0,0.059715995,0.038704005
0.0,0.0,0.015,0.046583259
0.0,0.0,0.035972211,0.046454279
0.0,0.0,0.12103718,0.023043437
0.0,0.0,0.20514873,0.051749396
0.0,0.0,0.13498148,0.039661064
0.0,0.0,0.041400483,0.11626693
0.0,0.0,0.050803543,0.11107205
0.0,0.0,0.053422842,0.027
0.0,0.0,0.045276926,0.063253458
0.0,0.0,0.034322005,0.021095023
0.0,0.0,0.061749494,0.022045408
0.0,0.0,0.016155494,0.087114867
0.0,0.0,0.027147744,0.14200352
0.0,0.0,0.16260381,0.11076552
0.0,0.0,0.22484217,0.11925603
0.0,0.0,0.10084146,0.073266636
0.0,0.0,0.07752419,0.19455847
0.0,0.0,0.045793013,0.095509162
0.0,0.0,0.011224972,0.057974132
0.0,0.0,0.013416408,0.065992424
0.0,0.0,0.0067082039,0.085445889
0.0,0.0,0.17144678,0.016278821
0.0,0.0,0.45654025,0.041218928
0.0,0.0,0.53223021,0.075352505
0.0,0.0,0.23426908,0.10298058
0.0,0.0,0.38220675,0.073688534
0.0,0.0,0.31169536,0.027313001
0.0,0.0,0.56478491,0.010816654
0.0,0.0,0.39552876,0.020124612
0.0,0.0,0.26192556,0.04007493
0.0,0.0,0.54127812,0.026683328
0.0,0.0,0.26383518,0.052858301
0.0,0.0,0.20821383,0.068600292
0.0,0.0,0.55205616,0.054561891
0.0,0.0,0.19431418,0.06995713
0.0,0.0,0.31024345,0.047581509
0.0,0.0,0.29576004,0.026172505
0.0,0.0,0.80536762,0.13581237
0.0,0.0,0.36262929,0.11291147
0.0,0.0,0.14360014,0.16971152
0.0,0.0,0.99354617,0.15415252
0.0,0.0,0.32100312,0.14847559
0.0,0.0,0.44077205,0.1224949
0.0,0.0,0.12041179,0.047780749
0.0,0.0,0.19080356,0.11353854
0.0,0.0,0.031622777,0.13409698
0.0,0.0,0.056727418,0.063356136
0.0,0.0,0.075769387,0.10442701
0.0,0.0,0.26810819,0.20042205
0.0,0.0,0.055407581,0.18545619
0.0,0.0,0.14350261,0.054424259
0.0,0.0,0.21662179,0.050309045
0.0,0.0,0.22160776,0.14403472
0.0,0.0,0.16740669,0.053394756
0.0,0.0,0.11441591,0.047381431
0.0,0.0,0.38459329,0.074659226
0.0,0.0,0.25569709,0.052239832
0.0,0.0,0.24658264,0.17767949
0.0,0.0,0.1267675,0.056320511
0.0,0.0,0.42951484,0.081731267
0.0,0.0,0.24446881,0.10210779
0.0,0.0,0.26996666,0.082788888
0.0,0.0,0.23001956,0.035679126
0.0,0.0,0.52383776,0.017492856
0.0,0.0,0.11587062,0.09343982
0.0,0.0,0.17264414,0.052896125
0.0,0.0,0.10235722,0.035256205
0.0,0.0,0.13691968,0.076216796
0.0,0.0,0.64632809,0.04243819
0.0,0.0,0.27260227,0.12728315
0.0,0.0,0.31475387,0.11662333
0.0,0.0,0.25146769,0.044911023
0.0,0.0,0.3389233,0.033555923
0.0,0.0,0.23394658,0.041545156
0.0,0.0,0.81312853,0.016155494
0.0,0.0,0.48126604,0.0067082039
0.0,0.0,0.13024976,0.025806976
0.0,0.0,0.072408563,0.026153394
0.0,0.0,0.22109274,0.017233688
0.0,0.0,0.051048996,0.056400355
0.0,0.0,0.038548671,0.0733553
0.0,0.0,0.15357409,0.076144599
0.0,0.0,0.19010786,0.042731721
0.0,0.0,0.064544558,0.066790718
0.0,0.0,0.27382111,0.029765752
0.0,0.0,0.87855051,0.06061353
0.0,0.0,0.5104449,0.087412814
0.0,0.0,0.35793295,0.04789572
0.0,0.0,0.44697875,0.066670833
0.0,0.0,0.42929477,0.090426766
0.0,0.0,0.93458493,0.1644962
0.0,0.0,0.12822636,0.14798311
0.0,0.0,0.16486965,0.094451046
0.0,0.0,0.20073365,0.027166155
0.0,0.0,0.23281323,0.017204651
0.0,0.0,0.37407085,0.029580399
0.0,0.0,0.3215105,0.015297059
0.0,0.0,0.13307517,0.030166206
0.0,0.0,0.35300567,0.028460499
0.0,0.0,0.31745708,0.099181652
0.0,0.0,0.2727728,0.14192251
0.0,0.0,0.22794078,0.12133013
0.0,0.0,0.52514855,0.053009433
0.0,0.0,0.3198953,0.28265173
0.0,0.0,0.23764259,0.24042878
0.0,0.0,0.20170027,0.065520989
0.0,0.0,0.070689462,0.1116602
0.0,0.0,0.078523882,0.067970582
0.0,0.0,0.032695565,0.12932904
0.0,0.0,0.33346214,0.087028731
0.0,0.0,0.13508886,0.071686819
0.0,0.0,0.11471704,0.015297059
0.0,0.0,0.078108898,0.036124784
0.0,0.0,0.18844893,0.064459289
0.0,0.0,0.087166507,0.041146081
0.0,0.0,0.044698993,0.033015148
0.0,0.0,0.12641598,0.093482619
0.0,0.0,0.3085158,0.052009614
0.0,0.0,0.42833048,0.079460682
0.0,0.0,0.21179471,0.062585941
0.0,0.0,0.13298496,0.088960665
0.0,0.0,0.10351328,0.030298515
0.0,0.0,0.075352505,0.034176015
0.0,0.0,0.14735332,0.041340053
0.0,0.0,0.040373258,0.089627005
0.0,0.0,0.1719244,0.043737855
0.0,0.0,0.41036691,0.04014972
0.0,0.0,0.28754304,0.086608314
0.0,0.0,0.34343704,0.058283788
0.0,0.0,0.37966959,0.03132092
0.0,0.0,0.32880998,0.03548239
0.0,0.0,0.27445036,0.080845532
0.0,0.0,0.24960168,0.070498227
0.0,0.0,0.91172638,0.066105976
0.0,0.0,0.056745044,0.09579144
0.0,0.0,0.16094098,0.037576588
0.0,0.0,0.14565027,0.094625578
0.0,0.0,0.095749674,0.12803906
0.0,0.0,0.12251122,0.068190908
0.0,0.0,0.060074953,0.17473695
0.0,0.0,0.036728735,0.14746525
0.0,0.0,0.10040418,0.17744295
0.0,0.0,0.33963215,0.18383416
0.0,0.0,0.60482725,0.079862382
0.0,0.0,0.65763972,0.23017819
0.0,0.0,0.11556816,0.44549635
0.0,0.0,0.040926764,0.25246386
0.0,0.0,0.13017296,0.15497419
0.0,0.0,0.042118879,0.4133582
0.0,0.0,0.076164296,0.11161989
0.0,0.0,0.027386128,0.28324901
0.0,0.0,0.024919872,0.23835058
0.0,0.0,0.034336569,0.066835619
0.0,0.0,0.020099751,0.10783784
0.0,0.0,0.47463144,0.065184354
0.0,0.0,0.27476171,0.040853396
0.0,0.0,0.10556515,0.023895606
0.0,0.0,0.19652226,0.075312682
0.0,0.0,0.092119488,0.11026332
0.0,0.0,0.10824509,0.11191068
0.0,0.0,0.056973678,0.12905038
0.0,0.0,0.06385139,0.3721935
0.0,0.0,0.054092513,0.044508426
0.0,0.0,0.12590075,0.13011533
0.0,0.0,0.36723834,0.1354511
0.0,0.0,0.24153882,0.094429868
0.0,0.0,0.078230429,0.06558201
0.0,0.0,0.089465077,0.04243819
0.0,0.0,0.038,0.043185646
0.0,0.0,0.073252986,0.029410882
0.0,0.0,0.019,0.0351141
0.0,0.0,0.098994949,0.05479051
0.0,0.0,0.038118237,0.043046487
0.0,0.0,0.010440307,0.11312825
0.0,0.0,0.011789826,0.16603012
0.0,0.0,0.024596748,0.040112342
0.0,0.0,0.04411349,0.11511733
0.0,0.0,0.064691576,0.067779053
0.0,0.0,0.034770677,0.082097503
0.0,0.0,0.032341923,0.056435804
0.0,0.0,0.018788294,0.063608176
0.0,0.0,0.017492856,0.12293494
0.0,0.0,0.018493242,0.099040396
0.0,0.0,0.035637059,0.027820855
0.0,0.0,0.011224972,0.11834695
0.0,0.0,0.017748239,0.14103191
0.0,0.0,0.060282667,0.073266636
0.0,0.0,0.046840154,0.11541664
0.0,0.0,0.018920888,0.049376108
0.0,0.0,0.039458839,0.024186773
0.0,0.0,0.024738634,0.096041658
0.0,0.0,0.046486557,0.17592612
0.0,0.0,0.076563699,0.091493169
0.0,0.0,0.063710282,0.030016662
0.0,0.0,0.069079664,0.05654202
0.0,0.0,0.038,0.04243819
0.0,0.0,0.090779954,0.062912638
0.0,0.0,0.14252719,0.064753378
0.0,0.0,0.22949074,0.063134776
0.0,0.0,0.047423623,0.064327288
0.0,0.0,0.12869343,0.14897986
0.0,0.0,0.34395058,0.11631853
0.0,0.0,0.29355408,0.019390719
0.0,0.0,0.11162885,0.048414874
0.0,0.0,0.075927597,0.22941229
0.0,0.0,0.025806976,0.23579864
0.0,0.0,0.06601515,0.1705667
0.0,0.0,0.13776792,0.12161003
0.0,0.0,0.043324358,0.19560164
0.0,0.0,0.14901342,0.20022737
0.0,0.056938563,0.029,0.28479817
0.0,0.0073484692,0.25057933,0.066007575
0.0,0.003,0.059033889,0.064598762
0.0,0.0042426407,0.093305948,0.04428318
0.0,0.003,0.12224974,0.025651511
0.0,0.003,0.016278821,0.021095023
0.0,0.0042426407,0.17291616,0.17373831
0.0,0.003,0.088904443,0.33131707
0.0,0.003,0.16493332,0.26083136
0.0,0.0067082039,0.060991803,0.63865797
0.0,0.0084852814,0.057523908,0.37672935
0.0,0.0084852814,0.12698425,0.2089354
0.0,0.011224972,0.018248288,0.068600292
0.0,0.009,0.037121422,0.045672749
0.0,0.021213203,0.025806976,0.021725561
0.0,0.0051961524,0.044090815,0.057349804
0.0,0.030149627,0.043139309,0.020124612
0.0,0.031336879,0.11617229,0.039522146
0.0,0.0042426407,0.37619676,0.021
0.0,0.0090553851,0.39541118,0.020124612
0.0,0.0051961524,0.50182268,0.023622024
0.0,0.0046904158,0.51237877,0.041
0.0,0.0063245553,0.29012239,0.022045408
0.0,0.025806976,0.046,0.015297059
0.0,0.0067082039,0.064101482,0.029154759
0.0,0.0073484692,0.10422092,0.036414283
0.0,0.0042426407,0.10519506,0.079630396
0.0,0.012369317,0.10971782,0.043046487
0.0,0.0084852814,0.11280514,0.077955115
0.0,0.006,0.10802315,0.032031235
0.0,0.009,0.078032045,0.049909919
0.0,0.009486833,0.1216347,0.041725292
0.0,0.0042426407,0.13243111,0.053460266
0.0,0.0067082039,0.13264238,0.082546956
0.0,0.0084852814,0.048641546,0.050089919
0.0,0.014696938,0.09623409,0.053422842
0.0,0.016155494,0.064195015,0.038470768
0.0,0.009,0.21799541,0.1081018
0.0,0.003,0.55994107,0.10381715
0.0,0.010816654,0.35284132,0.050447993
0.0,0.010816654,0.064420494,0.030149627
0.0,0.009486833,0.1471156,0.029393877
0.0,0.015588457,0.084005952,0.01954482
0.0,0.0067082039,0.200025,0.075372409
0.0,0.012727922,0.22737194,0.04570558
0.0,0.011224972,0.04570558,0.023430749
0.0,0.0051961524,0.064265076,0.038587563
0.0,0.013416408,0.23248441,0.023958297
0.0,0.0067082039,0.12679905,0.033645208
0.0,0.0,0.089224436,0.061302528
0.0,0.016155494,0.19866555,0.06720863
0.0,0.0099498744,0.12941793,0.053263496
0.0,0.0099498744,0.073054774,0.035355339
0.0,0.0,0.30001667,0.030675723
0.0,0.0084852814,0.29075247,0.036687873
0.0,0.009,0.34732262,0.045310043
0.0,0.0042426407,0.45846374,0.048846699
0.0,0.0042426407,0.12552291,0.050882217
0.0,0.010816654,0.38347229,0.009
0.0,0.010816654,0.009486833,0.10380751
0.0,0.012369317,0.87309564,0.044418465
0.0,0.0042426407,0.35776249,0.16288953
0.0,0.017492856,0.084011904,0.24813504
0.0,0.018,0.13230646,0.10337311
0.0,0.0042426407,0.13981774,0.25096016
0.0,0.003,0.24771758,0.095383437
0.0,0.009,0.5415801,0.091285267
0.0,0.003,0.14000357,0.1890767
0.0,0.0099498744,0.018920888,0.096695398
0.0,0.009,0.42669896,0.03906405
0.0,0.0067082039,0.21359073,0.073280284
0.0,0.0099498744,0.37334435,0.3197327
0.0,0.0099498744,0.77970379,0.53301219
0.0,0.003,0.49270376,0.34862731
0.0,0.003,0.19658586,0.093834962
0.0,0.009486833,0.34950393,0.09878259
0.0,0.009486833,0.24641023,0.17933767
0.0,0.0042426407,0.26368352,0.058429445
0.0,0.003,0.30536863,0.14211967
0.0,0.0073484692,0.10662551,0.073518705
0.0,0.0099498744,0.11981235,0.056621551
0.0,0.011224972,0.21442015,0.10756858
0.0,0.021213203,0.08853248,0.11622392
0.0,0.025980762,0.017492856,0.038910153
0.0,0.013341664,0.062169124,0.14808444
0.0,0.007,0.049678969,0.14796283
0.0,0.0036055513,0.084011904,0.10836051
0.0,0.0090553851,0.070213959,0.1544733
0.0,0.0067082039,0.097005155,0.079422919
0.0,0.006,0.088904443,0.039812058
0.0,0.012369317,0.19040221,0.027367864
0.0,0.0073484692,0.081523003,0.0090553851
0.0,0.013,0.1577498,0.035637059
0.0,0.0092195445,0.078651128,0.18395108
0.0,0.003,0.13458826,0.42605516
0.0,0.011224972,0.46020648,0.27026469
0.0,0.003,0.36410163,0.21619898
0.0,0.012369317,0.26123935,0.3191567
0.0,0.013416408,0.30206125,0.12391126
0.0,0.009,0.34356659,0.20707004
0.0,0.006,0.22940139,0.13107631
0.0,0.005,0.032372828,0.082734515
0.0,0.016911535,0.12328017,0.060481402
0.0,0.012529964,0.07119691,0.089961103
0.0,0.0058309519,0.10735455,0.074525164
0.0,0.003,0.16292943,0.053702886
0.0,0.012727922,0.080864083,0.057714816
0.0,0.0099498744,0.073437048,0.053563047
0.0,0.009486833,0.054120237,0.034205263
0.0,0.012727922,0.1608291,0.03407345
0.0,0.0,0.35217467,0.044508426
0.0,0.0,0.11720495,0.077
0.0,0.0,0.26099808,0.097478203
0.0,0.0,0.046797436,0.050149776
0.0,0.0,0.091043945,0.030951575
0.0,0.0,0.065306967,0.023622024
0.0,0.0,0.034612137,0.050447993
0.12548705,0.0,0.06090156,0.11130139
0.0084852814,0.0,0.20634437,0.022045408
0.0085440037,0.0,0.04411349,0.038392708
0.0051961524,0.0,0.13458826,0.068949257
0.0042426407,0.0,0.17331474,0.16317169
0.0083666003,0.0,0.24814713,0.048020829
0.0083666003,0.0,0.48780016,0.17601136
0.0065574385,0.0,0.24097718,0.12694093
0.0090553851,0.0,0.20541178,0.20273628
0.0,0.0,0.17280336,0.18826577
0.003,0.0,0.24986596,0.15762297
0.0058309519,0.0,0.44194683,0.16125136
0.0085440037,0.0,0.066287254,0.086723699
0.003,0.0,0.056612719,0.028231188
0.003,0.0,0.099065635,0.029427878
0.0085440037,0.0,0.068366659,0.3630785
0.0042426407,0.0,0.13337541,0.14721753
0.0042426407,0.0,0.21685248,0.1640762
0.024879711,0.0,0.5204671,0.25497647
0.013747727,0.0,0.17901397,0.13738632
0.023065125,0.0,0.22818414,0.15191445
0.0067082039,0.0,0.10366292,0.1981565
0.015231546,0.0,0.90013055,0.79233642
0.0042426407,0.0,0.7856545,0.31761612
0.0042426407,0.0,0.38270877,0.17311557
0.0042426407,0.0,0.41979519,0.11538631
0.0051961524,0.0,0.23313086,0.23036493
0.015033296,0.0,0.17021457,0.13537356
0.0065574385,0.0,0.16606023,0.10774507
0.009486833,0.0,0.17643696,0.17213367
0.0067082039,0.0,0.59954483,0.52059581
0.0067082039,0.0,0.35550105,0.37260166
0.0042426407,0.0,0.55564737,0.19241881
0.005,0.0,0.32459513,0.26287069
0.0058309519,0.0,0.68868643,0.10569295
0.0058309519,0.0,0.28969984,0.066558245
0.0090553851,0.0,0.12043255,0.089319651
0.0051961524,0.0,0.16629191,0.28363004
0.0058309519,0.0,0.25825956,0.13676988
0.0065574385,0.0,0.37486798,0.17687849
0.0042426407,0.0,0.41246697,0.029427878
0.009486833,0.0,0.19340631,0.030430248
0.0073484692,0.0,0.26815854,0.070349129
0.003,0.0,0.1843936,0.04419276
0.010440307,0.0,0.17042007,0.081400246
0.010440307,0.0,0.13428701,0.062457986
0.009486833,0.0,0.40410518,0.05240229
0.009486833,0.0,1.1278927,0.068593003
0.0099498744,0.0,0.17363755,0.091678787
0.003,0.0,0.80814231,0.087166507
0.0084852814,0.0,0.26128337,0.10290287
0.009,0.0,0.31087296,0.094429868
0.0067082039,0.0,0.31791036,0.08312641
0.009,0.0,0.66003409,0.16691315
0.0067082039,0.0,0.46428116,0.024372115
0.0067082039,0.0,0.06503845,0.11086027
0.0042426407,0.0,0.14340851,0.049909919
0.009,0.0,0.28703136,0.13758997
0.0042426407,0.0,0.24900402,0.14453373
0.003,0.0,0.30210263,0.017349352
0.0084852814,0.0,0.52297323,0.07572318
0.009486833,0.0,0.41048386,0.029966648
0.0042426407,0.0,0.47853213,0.038470768
0.0067082039,0.0,0.33090482,0.070859015
0.0067082039,0.0,0.38709947,0.082273933
0.0051961524,0.0,0.14645136,0.10204411
0.009486833,0.0,0.32168618,0.032649655
0.0067082039,0.0,0.33136988,0.15598397
0.0073484692,0.0,0.15203289,0.054120237
0.0073484692,0.0,0.28626736,0.18652882
0.003,0.0,0.32248566,0.14594862
0.012369317,0.0,0.39720272,0.1567801
0.0073484692,0.0,0.33795118,0.03327161
0.0067082039,0.0,0.30480486,0.036469165
0.0051961524,0.0,0.20314281,0.03327161
0.009,0.0,0.19730687,0.098478424
0.0051961524,0.0,0.13581605,0.13242734
0.0073484692,0.0,0.27533797,0.12119818
0.009486833,0.0,0.29736341,0.062801274
0.011224972,0.0,0.12653063,0.13628279
0.009486833,0.0,0.096979379,0.15049585
0.0051961524,0.0,0.2969798,0.15406492
0.0067082039,0.0,0.27414959,0.21311265
0.009486833,0.0,0.082121861,0.19440422
0.010816654,0.0,0.093669632,0.29902174
0.0042426407,0.0,0.054708317,0.05052722
0.024207437,0.0,0.14445068,0.028301943
0.013747727,0.0,0.078076885,0.056639209
0.011401754,0.0,0.045716518,0.053301032
0.0067082039,0.0,0.075013332,0.016401219
0.013928388,0.0,0.1460137,0.020420578
0.012041595,0.0,0.14471005,0.10516178
0.0058309519,0.0,0.091246918,0.071665891
